Date,Date_YMD,State_Abbr,Confirmed,Deceased,Recovered,State,Active Variance,Active
17-May-20,2020-05-17,JH,6,0,0,Jharkhand,6,107
17-May-20,2020-05-17,JK,62,1,33,Jammu and Kashmir,28,595
17-May-20,2020-05-17,KA,55,1,13,Karnataka,41,601
17-May-20,2020-05-17,KL,14,0,0,Kerala,14,101
17-May-20,2020-05-17,LA,0,0,0,Ladakh,0,19
17-May-20,2020-05-17,LD,0,0,0,Lakshadweep,0,0
17-May-20,2020-05-17,MH,2347,63,600,Maharashtra,1684,24168
17-May-20,2020-05-17,ML,0,0,0,Meghalaya,0,1
17-May-20,2020-05-17,MN,0,0,0,Manipur,0,5
17-May-20,2020-05-17,MP,187,5,88,Madhya Pradesh,94,2325
17-May-20,2020-05-17,MZ,0,0,0,Mizoram,0,0
17-May-20,2020-05-17,NL,0,0,0,Nagaland,0,0
17-May-20,2020-05-17,OR,91,1,24,Odisha,66,604
17-May-20,2020-05-17,PB,18,3,109,Punjab,-94,563
17-May-20,2020-05-17,PY,0,0,0,Puducherry,0,8
17-May-20,2020-05-17,RJ,242,5,111,Rajasthan,126,2016
17-May-20,2020-05-17,SK,0,0,0,Sikkim,0,0
17-May-20,2020-05-17,TG,42,0,21,Telangana,21,525
17-May-20,2020-05-17,TN,639,4,634,Tamil Nadu,1,6973
17-May-20,2020-05-17,TR,-2,0,21,Tripura,-23,80
17-May-20,2020-05-17,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
17-May-20,2020-05-17,UP,206,8,195,Uttar Pradesh,3,1716
17-May-20,2020-05-17,UT,1,0,1,Uttarakhand,0,39
17-May-20,2020-05-17,WB,101,6,67,West Bengal,28,1480
17-May-20,2020-05-17,_TT,5049,152,2538,,2359,55880
18-May-20,2020-05-18,AN,0,0,0,Andaman and Nicobar Islands,0,0
18-May-20,2020-05-18,AP,52,0,96,Andhra Pradesh,-44,830
18-May-20,2020-05-18,AR,0,0,0,Arunachal Pradesh,0,0
18-May-20,2020-05-18,AS,15,2,0,Assam,13,71
18-May-20,2020-05-18,BR,103,1,44,Bihar,58,897
18-May-20,2020-05-18,CH,5,0,3,Chandigarh,2,139
18-May-20,2020-05-18,CT,10,0,0,Chhattisgarh,10,36
18-May-20,2020-05-18,DD,0,0,0,,0,0
18-May-20,2020-05-18,DL,299,12,283,Delhi,4,5409
18-May-20,2020-05-18,DN,0,0,0,,0,0
18-May-20,2020-05-18,GA,9,0,0,Goa,9,31
18-May-20,2020-05-18,GJ,366,35,305,Gujarat,26,6248
18-May-20,2020-05-18,HP,10,0,2,Himachal Pradesh,8,44
18-May-20,2020-05-18,HR,18,0,36,Haryana,-18,317
18-May-20,2020-05-18,JH,5,0,14,Jharkhand,-9,98
18-May-20,2020-05-18,JK,106,2,34,Jammu and Kashmir,70,665
18-May-20,2020-05-18,KA,99,0,21,Karnataka,78,679
18-May-20,2020-05-18,KL,29,0,0,Kerala,29,130
18-May-20,2020-05-18,LA,0,0,19,Ladakh,-19,0
18-May-20,2020-05-18,LD,0,0,0,Lakshadweep,0,0
18-May-20,2020-05-18,MH,2005,51,749,Maharashtra,1205,25373
18-May-20,2020-05-18,ML,0,0,1,Meghalaya,-1,0
18-May-20,2020-05-18,MN,0,0,0,Manipur,0,5
18-May-20,2020-05-18,MP,259,4,32,Madhya Pradesh,223,2548
18-May-20,2020-05-18,MZ,0,0,0,Mizoram,0,0
18-May-20,2020-05-18,NL,0,0,0,Nagaland,0,0
18-May-20,2020-05-18,OR,48,0,57,Odisha,-9,595
18-May-20,2020-05-18,PB,16,2,181,Punjab,-167,396
18-May-20,2020-05-18,PY,0,0,0,Puducherry,0,8
18-May-20,2020-05-18,RJ,305,7,163,Rajasthan,135,2151
18-May-20,2020-05-18,SK,0,0,0,Sikkim,0,0
18-May-20,2020-05-18,TG,41,0,10,Telangana,31,556
18-May-20,2020-05-18,TN,536,3,234,Tamil Nadu,299,7272
18-May-20,2020-05-18,TR,0,0,4,Tripura,-4,76
18-May-20,2020-05-18,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
18-May-20,2020-05-18,UP,141,6,147,Uttar Pradesh,-12,1704
18-May-20,2020-05-18,UT,4,0,0,Uttarakhand,4,43
18-May-20,2020-05-18,WB,147,6,47,West Bengal,94,1574
18-May-20,2020-05-18,_TT,4628,131,2482,,2015,57895
19-May-20,2020-05-19,AN,0,0,0,Andaman and Nicobar Islands,0,0
19-May-20,2020-05-19,AP,57,2,69,Andhra Pradesh,-14,816
19-May-20,2020-05-19,AR,0,0,0,Arunachal Pradesh,0,0
19-May-20,2020-05-19,AS,42,0,0,Assam,42,113
19-May-20,2020-05-19,BR,96,0,0,Bihar,96,993
19-May-20,2020-05-19,CH,3,0,3,Chandigarh,0,139
19-May-20,2020-05-19,CT,5,0,0,Chhattisgarh,5,41
19-May-20,2020-05-19,DD,0,0,0,,0,0
19-May-20,2020-05-19,DL,500,6,265,Delhi,229,5638
19-May-20,2020-05-19,DN,0,0,0,,0,0
19-May-20,2020-05-19,GA,8,0,0,Goa,8,39
19-May-20,2020-05-19,GJ,395,25,239,Gujarat,131,6379
19-May-20,2020-05-19,HP,2,1,5,Himachal Pradesh,-4,40
19-May-20,2020-05-19,HR,36,0,29,Haryana,7,324
19-May-20,2020-05-19,JH,20,0,0,Jharkhand,20,118
19-May-20,2020-05-19,JK,28,2,38,Jammu and Kashmir,-12,653
19-May-20,2020-05-19,KA,149,3,13,Karnataka,133,812
19-May-20,2020-05-19,KL,12,0,0,Kerala,12,142
19-May-20,2020-05-19,LA,0,0,0,Ladakh,0,0
19-May-20,2020-05-19,LD,0,0,0,Lakshadweep,0,0
19-May-20,2020-05-19,MH,2078,76,1202,Maharashtra,800,26173
19-May-20,2020-05-19,ML,0,0,0,Meghalaya,0,0
19-May-20,2020-05-19,MN,2,0,0,Manipur,2,7
19-May-20,2020-05-19,MP,229,6,196,Madhya Pradesh,27,2575
19-May-20,2020-05-19,MZ,0,0,0,Mizoram,0,0
19-May-20,2020-05-19,NL,0,0,0,Nagaland,0,0
19-May-20,2020-05-19,OR,102,1,30,Odisha,71,666
19-May-20,2020-05-19,PB,22,1,95,Punjab,-74,322
19-May-20,2020-05-19,PY,5,0,1,Puducherry,4,12
19-May-20,2020-05-19,RJ,338,5,119,Rajasthan,214,2365
19-May-20,2020-05-19,SK,0,0,0,Sikkim,0,0
19-May-20,2020-05-19,TG,42,4,9,Telangana,29,585
19-May-20,2020-05-19,TN,688,3,489,Tamil Nadu,196,7468
19-May-20,2020-05-19,TR,8,0,27,Tripura,-19,57
19-May-20,2020-05-19,UN,814,0,0,Dadra and Nagar Haveli and Daman and Diu,814,814
19-May-20,2020-05-19,UP,321,5,135,Uttar Pradesh,181,1885
19-May-20,2020-05-19,UT,15,0,0,Uttarakhand,15,58
19-May-20,2020-05-19,WB,137,6,68,West Bengal,63,1637
19-May-20,2020-05-19,_TT,6154,146,3032,,2976,60871
20-May-20,2020-05-20,AN,0,0,0,Andaman and Nicobar Islands,0,0
20-May-20,2020-05-20,AP,71,1,43,Andhra Pradesh,27,843
20-May-20,2020-05-20,AR,0,0,0,Arunachal Pradesh,0,0
20-May-20,2020-05-20,AS,31,0,7,Assam,24,137
20-May-20,2020-05-20,BR,257,0,54,Bihar,203,1196
20-May-20,2020-05-20,CH,3,0,79,Chandigarh,-76,63
20-May-20,2020-05-20,CT,14,0,0,Chhattisgarh,14,55
20-May-20,2020-05-20,DD,0,0,0,,0,0
20-May-20,2020-05-20,DL,534,10,442,Delhi,82,5720
20-May-20,2020-05-20,DN,0,0,0,,0,0
20-May-20,2020-05-20,GA,4,0,0,Goa,4,43
20-May-20,2020-05-20,GJ,398,30,176,Gujarat,192,6571
20-May-20,2020-05-20,HP,18,0,3,Himachal Pradesh,15,55
20-May-20,2020-05-20,HR,29,0,21,Haryana,8,332
20-May-20,2020-05-20,JH,42,0,2,Jharkhand,40,158
20-May-20,2020-05-20,JK,73,1,31,Jammu and Kashmir,41,694
20-May-20,2020-05-20,KA,67,1,13,Karnataka,53,865
20-May-20,2020-05-20,KL,24,0,5,Kerala,19,161
20-May-20,2020-05-20,LA,1,0,0,Ladakh,1,1
20-May-20,2020-05-20,LD,0,0,0,Lakshadweep,0,0
20-May-20,2020-05-20,MH,2161,65,679,Maharashtra,1417,27590
20-May-20,2020-05-20,ML,1,0,0,Meghalaya,1,1
20-May-20,2020-05-20,MN,16,0,0,Manipur,16,23
20-May-20,2020-05-20,MP,270,9,103,Madhya Pradesh,158,2733
20-May-20,2020-05-20,MZ,0,0,0,Mizoram,0,0
20-May-20,2020-05-20,NL,0,0,0,Nagaland,0,0
20-May-20,2020-05-20,OR,74,1,36,Odisha,37,703
20-May-20,2020-05-20,PB,3,0,152,Punjab,-149,173
20-May-20,2020-05-20,PY,1,0,0,Puducherry,1,13
20-May-20,2020-05-20,RJ,170,4,67,Rajasthan,99,2464
20-May-20,2020-05-20,SK,0,0,0,Sikkim,0,0
20-May-20,2020-05-20,TG,27,2,2,Telangana,23,608
20-May-20,2020-05-20,TN,743,3,987,Tamil Nadu,-247,7221
20-May-20,2020-05-20,TR,0,0,0,Tripura,0,57
20-May-20,2020-05-20,UN,282,0,0,Dadra and Nagar Haveli and Daman and Diu,282,1096
20-May-20,2020-05-20,UP,249,4,148,Uttar Pradesh,97,1982
20-May-20,2020-05-20,UT,15,0,1,Uttarakhand,14,72
20-May-20,2020-05-20,WB,142,3,62,West Bengal,77,1714
20-May-20,2020-05-20,_TT,5720,134,3113,,2473,63344
21-May-20,2020-05-21,AN,0,0,0,Andaman and Nicobar Islands,0,0
21-May-20,2020-05-21,AP,45,1,41,Andhra Pradesh,3,846
21-May-20,2020-05-21,AR,0,0,0,Arunachal Pradesh,0,0
21-May-20,2020-05-21,AS,22,0,6,Assam,16,153
21-May-20,2020-05-21,BR,211,0,0,Bihar,211,1407
21-May-20,2020-05-21,CH,16,0,42,Chandigarh,-26,37
21-May-20,2020-05-21,CT,14,0,0,Chhattisgarh,14,69
21-May-20,2020-05-21,DD,0,0,0,,0,0
21-May-20,2020-05-21,DL,571,18,375,Delhi,178,5898
21-May-20,2020-05-21,DN,0,0,0,,0,0
21-May-20,2020-05-21,GA,2,0,0,Goa,2,45
21-May-20,2020-05-21,GJ,371,24,269,Gujarat,78,6649
21-May-20,2020-05-21,HP,42,0,5,Himachal Pradesh,37,92
21-May-20,2020-05-21,HR,37,0,33,Haryana,4,336
21-May-20,2020-05-21,JH,13,0,7,Jharkhand,6,164
21-May-20,2020-05-21,JK,59,2,6,Jammu and Kashmir,51,745
21-May-20,2020-05-21,KA,143,0,15,Karnataka,128,993
21-May-20,2020-05-21,KL,24,0,8,Kerala,16,177
21-May-20,2020-05-21,LA,0,0,0,Ladakh,0,1
21-May-20,2020-05-21,LD,0,0,0,Lakshadweep,0,0
21-May-20,2020-05-21,MH,2345,64,1408,Maharashtra,873,28463
21-May-20,2020-05-21,ML,0,0,0,Meghalaya,0,1
21-May-20,2020-05-21,MN,0,0,0,Manipur,0,23
21-May-20,2020-05-21,MP,246,4,110,Madhya Pradesh,132,2865
21-May-20,2020-05-21,MZ,0,0,0,Mizoram,0,0
21-May-20,2020-05-21,NL,0,0,0,Nagaland,0,0
21-May-20,2020-05-21,OR,51,1,50,Odisha,0,703
21-May-20,2020-05-21,PB,23,1,25,Punjab,-3,170
21-May-20,2020-05-21,PY,0,0,0,Puducherry,0,13
21-May-20,2020-05-21,RJ,212,4,81,Rajasthan,127,2591
21-May-20,2020-05-21,SK,0,0,0,Sikkim,0,0
21-May-20,2020-05-21,TG,38,5,23,Telangana,10,618
21-May-20,2020-05-21,TN,776,7,400,Tamil Nadu,369,7590
21-May-20,2020-05-21,TR,2,0,32,Tripura,-30,27
21-May-20,2020-05-21,UN,307,0,0,Dadra and Nagar Haveli and Daman and Diu,307,1403
21-May-20,2020-05-21,UP,340,11,138,Uttar Pradesh,191,2173
21-May-20,2020-05-21,UT,19,0,0,Uttarakhand,19,91
21-May-20,2020-05-21,WB,94,6,57,West Bengal,31,1745
21-May-20,2020-05-21,_TT,6023,148,3131,,2744,66088
22-May-20,2020-05-22,AN,0,0,0,Andaman and Nicobar Islands,0,0
22-May-20,2020-05-22,AP,62,1,26,Andhra Pradesh,35,881
22-May-20,2020-05-22,AR,0,0,0,Arunachal Pradesh,0,0
22-May-20,2020-05-22,AS,15,0,0,Assam,15,168
22-May-20,2020-05-22,BR,179,2,58,Bihar,119,1526
22-May-20,2020-05-22,CH,1,0,0,Chandigarh,1,38
22-May-20,2020-05-22,CT,44,0,3,Chhattisgarh,41,110
22-May-20,2020-05-22,DD,0,0,0,,0,0
22-May-20,2020-05-22,DL,660,14,330,Delhi,316,6214
22-May-20,2020-05-22,DN,0,0,0,,0,0
22-May-20,2020-05-22,GA,2,0,9,Goa,-7,38
22-May-20,2020-05-22,GJ,363,29,392,Gujarat,-58,6591
22-May-20,2020-05-22,HP,16,0,0,Himachal Pradesh,16,108
22-May-20,2020-05-22,HR,37,2,25,Haryana,10,346
22-May-20,2020-05-22,JH,20,0,0,Jharkhand,20,184
22-May-20,2020-05-22,JK,40,0,36,Jammu and Kashmir,4,749
22-May-20,2020-05-22,KA,138,0,26,Karnataka,112,1105
22-May-20,2020-05-22,KL,42,1,2,Kerala,39,216
22-May-20,2020-05-22,LA,2,0,0,Ladakh,2,3
22-May-20,2020-05-22,LD,0,0,0,Lakshadweep,0,0
22-May-20,2020-05-22,MH,2940,63,857,Maharashtra,2020,30483
22-May-20,2020-05-22,ML,0,0,0,Meghalaya,0,1
22-May-20,2020-05-22,MN,1,0,0,Manipur,1,24
22-May-20,2020-05-22,MP,189,1,245,Madhya Pradesh,-57,2808
22-May-20,2020-05-22,MZ,0,0,0,Mizoram,0,0
22-May-20,2020-05-22,NL,0,0,0,Nagaland,0,0
22-May-20,2020-05-22,OR,86,0,43,Odisha,43,746
22-May-20,2020-05-22,PB,1,0,28,Punjab,-27,143
22-May-20,2020-05-22,PY,3,0,0,Puducherry,3,16
22-May-20,2020-05-22,RJ,267,2,195,Rajasthan,70,2661
22-May-20,2020-05-22,SK,0,0,0,Sikkim,0,0
22-May-20,2020-05-22,TG,62,3,7,Telangana,52,670
22-May-20,2020-05-22,TN,786,4,846,Tamil Nadu,-64,7526
22-May-20,2020-05-22,TR,0,0,4,Tripura,-4,23
22-May-20,2020-05-22,UN,217,0,0,Dadra and Nagar Haveli and Daman and Diu,217,1620
22-May-20,2020-05-22,UP,220,14,120,Uttar Pradesh,86,2259
22-May-20,2020-05-22,UT,8,0,0,Uttarakhand,8,99
22-May-20,2020-05-22,WB,135,6,28,West Bengal,101,1846
22-May-20,2020-05-22,_TT,6536,142,3280,,3114,69202
23-May-20,2020-05-23,AN,0,0,0,Andaman and Nicobar Islands,0,0
23-May-20,2020-05-23,AP,47,1,48,Andhra Pradesh,-2,879
23-May-20,2020-05-23,AR,0,0,0,Arunachal Pradesh,0,0
23-May-20,2020-05-23,AS,121,0,2,Assam,119,287
23-May-20,2020-05-23,BR,228,0,24,Bihar,204,1730
23-May-20,2020-05-23,CH,6,0,1,Chandigarh,5,43
23-May-20,2020-05-23,CT,42,0,2,Chhattisgarh,40,150
23-May-20,2020-05-23,DD,0,0,0,,0,0
23-May-20,2020-05-23,DL,591,23,370,Delhi,198,6412
23-May-20,2020-05-23,DN,1,0,0,,1,1
23-May-20,2020-05-23,GA,1,0,0,Goa,1,39
23-May-20,2020-05-23,GJ,396,27,289,Gujarat,80,6671
23-May-20,2020-05-23,HP,17,0,2,Himachal Pradesh,15,123
23-May-20,2020-05-23,HR,64,0,44,Haryana,20,366
23-May-20,2020-05-23,JH,27,0,5,Jharkhand,22,206
23-May-20,2020-05-23,JK,80,1,54,Jammu and Kashmir,25,774
23-May-20,2020-05-23,KA,216,1,11,Karnataka,204,1309
23-May-20,2020-05-23,KL,62,0,3,Kerala,59,275
23-May-20,2020-05-23,LA,3,0,0,Ladakh,3,6
23-May-20,2020-05-23,LD,0,0,0,Lakshadweep,0,0
23-May-20,2020-05-23,MH,2608,60,821,Maharashtra,1727,32210
23-May-20,2020-05-23,ML,0,0,0,Meghalaya,0,1
23-May-20,2020-05-23,MN,3,0,0,Manipur,3,27
23-May-20,2020-05-23,MP,201,9,178,Madhya Pradesh,14,2822
23-May-20,2020-05-23,MZ,0,0,0,Mizoram,0,0
23-May-20,2020-05-23,NL,0,0,0,Nagaland,0,0
23-May-20,2020-05-23,OR,80,0,61,Odisha,19,765
23-May-20,2020-05-23,PB,16,0,23,Punjab,-7,136
23-May-20,2020-05-23,PY,0,0,0,Puducherry,0,16
23-May-20,2020-05-23,RJ,248,7,106,Rajasthan,135,2796
23-May-20,2020-05-23,SK,1,0,0,Sikkim,1,1
23-May-20,2020-05-23,TG,52,1,25,Telangana,26,696
23-May-20,2020-05-23,TN,759,5,363,Tamil Nadu,391,7917
23-May-20,2020-05-23,TR,16,0,0,Tripura,16,39
23-May-20,2020-05-23,UN,279,0,0,Dadra and Nagar Haveli and Daman and Diu,279,1899
23-May-20,2020-05-23,UP,282,3,82,Uttar Pradesh,197,2456
23-May-20,2020-05-23,UT,91,0,2,Uttarakhand,89,188
23-May-20,2020-05-23,WB,127,4,60,West Bengal,63,1909
23-May-20,2020-05-23,_TT,6663,142,2576,,3945,73147
24-May-20,2020-05-24,AN,0,0,0,Andaman and Nicobar Islands,0,0
24-May-20,2020-05-24,AP,66,0,62,Andhra Pradesh,4,883
24-May-20,2020-05-24,AR,1,0,0,Arunachal Pradesh,1,1
24-May-20,2020-05-24,AS,46,0,1,Assam,45,332
24-May-20,2020-05-24,BR,180,0,49,Bihar,131,1861
24-May-20,2020-05-24,CH,37,1,0,Chandigarh,36,79
24-May-20,2020-05-24,CT,38,0,0,Chhattisgarh,38,188
24-May-20,2020-05-24,DD,0,0,0,,0,0
24-May-20,2020-05-24,DL,508,30,273,Delhi,205,6617
24-May-20,2020-05-24,DN,0,0,0,,0,1
24-May-20,2020-05-24,GA,11,0,0,Goa,11,50
24-May-20,2020-05-24,GJ,394,29,243,Gujarat,122,6793
24-May-20,2020-05-24,HP,18,0,2,Himachal Pradesh,16,139
24-May-20,2020-05-24,HR,53,0,15,Haryana,38,404
24-May-20,2020-05-24,JH,20,1,7,Jharkhand,12,218
24-May-20,2020-05-24,JK,52,0,35,Jammu and Kashmir,17,791
24-May-20,2020-05-24,KA,130,0,46,Karnataka,84,1393
24-May-20,2020-05-24,KL,53,1,5,Kerala,47,322
24-May-20,2020-05-24,LA,3,0,0,Ladakh,3,9
24-May-20,2020-05-24,LD,0,0,0,Lakshadweep,0,0
24-May-20,2020-05-24,MH,3041,58,1196,Maharashtra,1787,33997
24-May-20,2020-05-24,ML,0,0,0,Meghalaya,0,1
24-May-20,2020-05-24,MN,3,0,2,Manipur,1,28
24-May-20,2020-05-24,MP,294,9,141,Madhya Pradesh,144,2966
24-May-20,2020-05-24,MZ,0,0,0,Mizoram,0,0
24-May-20,2020-05-24,NL,0,0,0,Nagaland,0,0
24-May-20,2020-05-24,OR,67,0,53,Odisha,14,779
24-May-20,2020-05-24,PB,15,1,28,Punjab,-14,122
24-May-20,2020-05-24,PY,15,0,2,Puducherry,13,29
24-May-20,2020-05-24,RJ,286,3,62,Rajasthan,221,3017
24-May-20,2020-05-24,SK,0,0,0,Sikkim,0,1
24-May-20,2020-05-24,TG,41,4,24,Telangana,13,709
24-May-20,2020-05-24,TN,765,8,833,Tamil Nadu,-76,7841
24-May-20,2020-05-24,TR,3,0,13,Tripura,-10,29
24-May-20,2020-05-24,UN,439,0,0,Dadra and Nagar Haveli and Daman and Diu,439,2338
24-May-20,2020-05-24,UP,251,6,132,Uttar Pradesh,113,2569
24-May-20,2020-05-24,UT,73,2,3,Uttarakhand,68,256
24-May-20,2020-05-24,WB,208,3,58,West Bengal,147,2056
24-May-20,2020-05-24,_TT,7111,156,3285,,3670,76817
25-May-20,2020-05-25,AN,0,0,0,Andaman and Nicobar Islands,0,0
25-May-20,2020-05-25,AP,106,0,51,Andhra Pradesh,55,938
25-May-20,2020-05-25,AR,0,0,0,Arunachal Pradesh,0,1
25-May-20,2020-05-25,AS,156,0,5,Assam,151,483
25-May-20,2020-05-25,BR,163,2,31,Bihar,130,1991
25-May-20,2020-05-25,CH,4,0,8,Chandigarh,-4,75
25-May-20,2020-05-25,CT,40,0,3,Chhattisgarh,37,225
25-May-20,2020-05-25,DD,0,0,0,,0,0
25-May-20,2020-05-25,DL,635,15,231,Delhi,389,7006
25-May-20,2020-05-25,DN,0,0,0,,0,1
25-May-20,2020-05-25,GA,1,0,3,Goa,-2,48
25-May-20,2020-05-25,GJ,405,30,224,Gujarat,151,6944
25-May-20,2020-05-25,HP,20,0,4,Himachal Pradesh,16,155
25-May-20,2020-05-25,HR,29,0,37,Haryana,-8,396
25-May-20,2020-05-25,JH,35,0,0,Jharkhand,35,253
25-May-20,2020-05-25,JK,47,2,0,Jammu and Kashmir,45,836
25-May-20,2020-05-25,KA,93,2,51,Karnataka,40,1433
25-May-20,2020-05-25,KL,49,0,12,Kerala,37,359
25-May-20,2020-05-25,LA,1,0,0,Ladakh,1,10
25-May-20,2020-05-25,LD,0,0,0,Lakshadweep,0,0
25-May-20,2020-05-25,MH,2436,60,1186,Maharashtra,1190,35187
25-May-20,2020-05-25,ML,1,0,0,Meghalaya,1,2
25-May-20,2020-05-25,MN,4,0,0,Manipur,4,32
25-May-20,2020-05-25,MP,194,10,163,Madhya Pradesh,21,2987
25-May-20,2020-05-25,MZ,0,0,0,Mizoram,0,0
25-May-20,2020-05-25,NL,3,0,0,Nagaland,3,3
25-May-20,2020-05-25,OR,102,0,99,Odisha,3,782
25-May-20,2020-05-25,PB,21,0,15,Punjab,6,128
25-May-20,2020-05-25,PY,8,0,5,Puducherry,3,32
25-May-20,2020-05-25,RJ,272,4,208,Rajasthan,60,3077
25-May-20,2020-05-25,SK,0,0,0,Sikkim,0,1
25-May-20,2020-05-25,TG,66,3,72,Telangana,-9,700
25-May-20,2020-05-25,TN,805,7,407,Tamil Nadu,391,8232
25-May-20,2020-05-25,TR,4,0,0,Tripura,4,33
25-May-20,2020-05-25,UN,304,0,0,Dadra and Nagar Haveli and Daman and Diu,304,2642
25-May-20,2020-05-25,UP,229,8,122,Uttar Pradesh,99,2668
25-May-20,2020-05-25,UT,32,1,0,Uttarakhand,31,287
25-May-20,2020-05-25,WB,149,6,75,West Bengal,68,2124
25-May-20,2020-05-25,_TT,6414,150,3012,,3252,80069
26-May-20,2020-05-26,AN,0,0,0,Andaman and Nicobar Islands,0,0
26-May-20,2020-05-26,AP,97,1,125,Andhra Pradesh,-29,909
26-May-20,2020-05-26,AR,0,0,0,Arunachal Pradesh,0,1
26-May-20,2020-05-26,AS,134,0,0,Assam,134,617
26-May-20,2020-05-26,BR,231,1,67,Bihar,163,2154
26-May-20,2020-05-26,CH,12,0,0,Chandigarh,12,87
26-May-20,2020-05-26,CT,68,0,12,Chhattisgarh,56,281
26-May-20,2020-05-26,DD,0,0,0,,0,0
26-May-20,2020-05-26,DL,412,12,183,Delhi,217,7223
26-May-20,2020-05-26,DN,0,0,0,,0,1
26-May-20,2020-05-26,GA,0,0,9,Goa,-9,39
26-May-20,2020-05-26,GJ,361,27,501,Gujarat,-167,6777
26-May-20,2020-05-26,HP,24,0,0,Himachal Pradesh,24,179
26-May-20,2020-05-26,HR,92,0,22,Haryana,70,466
26-May-20,2020-05-26,JH,21,0,5,Jharkhand,16,269
26-May-20,2020-05-26,JK,91,1,24,Jammu and Kashmir,66,902
26-May-20,2020-05-26,KA,101,0,59,Karnataka,42,1475
26-May-20,2020-05-26,KL,67,1,10,Kerala,56,415
26-May-20,2020-05-26,LA,0,0,0,Ladakh,0,10
26-May-20,2020-05-26,LD,0,0,0,Lakshadweep,0,0
26-May-20,2020-05-26,MH,2091,97,1168,Maharashtra,826,36013
26-May-20,2020-05-26,ML,5,0,0,Meghalaya,5,7
26-May-20,2020-05-26,MN,3,0,0,Manipur,3,35
26-May-20,2020-05-26,MP,165,5,118,Madhya Pradesh,42,3029
26-May-20,2020-05-26,MZ,0,0,0,Mizoram,0,0
26-May-20,2020-05-26,NL,1,0,0,Nagaland,1,4
26-May-20,2020-05-26,OR,79,0,84,Odisha,-5,777
26-May-20,2020-05-26,PB,25,0,5,Punjab,20,148
26-May-20,2020-05-26,PY,0,0,0,Puducherry,0,32
26-May-20,2020-05-26,RJ,236,3,220,Rajasthan,13,3090
26-May-20,2020-05-26,SK,0,0,0,Sikkim,0,1
26-May-20,2020-05-26,TG,112,1,120,Telangana,-9,691
26-May-20,2020-05-26,TN,646,11,611,Tamil Nadu,24,8256
26-May-20,2020-05-26,TR,34,0,0,Tripura,34,67
26-May-20,2020-05-26,UN,328,0,0,Dadra and Nagar Haveli and Daman and Diu,328,2970
26-May-20,2020-05-26,UP,227,8,164,Uttar Pradesh,55,2723
26-May-20,2020-05-26,UT,51,0,6,Uttarakhand,45,332
26-May-20,2020-05-26,WB,193,5,72,West Bengal,116,2240
26-May-20,2020-05-26,_TT,5907,173,3585,,2149,82218
27-May-20,2020-05-27,AN,0,0,0,Andaman and Nicobar Islands,0,0
27-May-20,2020-05-27,AP,134,1,48,Andhra Pradesh,85,994
27-May-20,2020-05-27,AR,0,0,0,Arunachal Pradesh,0,1
27-May-20,2020-05-27,AS,101,0,25,Assam,76,693
27-May-20,2020-05-27,BR,68,1,118,Bihar,-51,2103
27-May-20,2020-05-27,CH,1,0,0,Chandigarh,1,88
27-May-20,2020-05-27,CT,4,0,4,Chhattisgarh,0,281
27-May-20,2020-05-27,DD,0,0,0,,0,0
27-May-20,2020-05-27,DL,792,15,310,Delhi,467,7690
27-May-20,2020-05-27,DN,0,0,0,,0,1
27-May-20,2020-05-27,GA,1,0,9,Goa,-8,31
27-May-20,2020-05-27,GJ,376,23,410,Gujarat,-57,6720
27-May-20,2020-05-27,HP,26,2,3,Himachal Pradesh,21,200
27-May-20,2020-05-27,HR,76,2,14,Haryana,60,526
27-May-20,2020-05-27,JH,7,0,0,Jharkhand,7,276
27-May-20,2020-05-27,JK,162,2,21,Jammu and Kashmir,139,1041
27-May-20,2020-05-27,KA,135,3,17,Karnataka,115,1590
27-May-20,2020-05-27,KL,40,0,10,Kerala,30,445
27-May-20,2020-05-27,LA,1,0,0,Ladakh,1,11
27-May-20,2020-05-27,LD,0,0,0,Lakshadweep,0,0
27-May-20,2020-05-27,MH,2190,105,964,Maharashtra,1121,37134
27-May-20,2020-05-27,ML,0,0,0,Meghalaya,0,7
27-May-20,2020-05-27,MN,5,0,0,Manipur,5,40
27-May-20,2020-05-27,MP,237,8,238,Madhya Pradesh,-9,3020
27-May-20,2020-05-27,MZ,0,0,0,Mizoram,0,0
27-May-20,2020-05-27,NL,5,0,0,Nagaland,5,9
27-May-20,2020-05-27,OR,76,0,79,Odisha,-3,774
27-May-20,2020-05-27,PB,33,0,0,Punjab,33,181
27-May-20,2020-05-27,PY,0,0,0,Puducherry,0,32
27-May-20,2020-05-27,RJ,280,3,286,Rajasthan,-9,3081
27-May-20,2020-05-27,SK,0,0,0,Sikkim,0,1
27-May-20,2020-05-27,TG,107,6,37,Telangana,64,755
27-May-20,2020-05-27,TN,817,6,567,Tamil Nadu,244,8500
27-May-20,2020-05-27,TR,10,0,0,Tripura,10,77
27-May-20,2020-05-27,UN,1043,0,0,Dadra and Nagar Haveli and Daman and Diu,1043,4013
27-May-20,2020-05-27,UP,267,5,167,Uttar Pradesh,95,2818
27-May-20,2020-05-27,UT,69,0,15,Uttarakhand,54,386
27-May-20,2020-05-27,WB,183,6,92,West Bengal,85,2325
27-May-20,2020-05-27,_TT,7246,188,3434,,3624,85842
