Date,Date_YMD,State Abbr,State,Confirmed,Recovered,Deceased,Active Difference,Active
12-Dec-20,2020-12-12,GA,Goa,70,144,2,-76,1111
12-Dec-20,2020-12-12,GJ,Gujarat,1204,1338,12,-146,13380
12-Dec-20,2020-12-12,HP,Himachal Pradesh,597,737,10,-150,7619
12-Dec-20,2020-12-12,HR,Haryana,1008,1365,11,-368,10319
12-Dec-20,2020-12-12,JH,Jharkhand,189,273,0,-84,1585
12-Dec-20,2020-12-12,JK,Jammu and Kashmir,419,430,7,-18,4831
12-Dec-20,2020-12-12,KA,Karnataka,1203,1531,11,-339,18265
12-Dec-20,2020-12-12,KL,Kerala,5949,5268,32,649,60182
12-Dec-20,2020-12-12,LA,Ladakh,26,60,0,-34,766
12-Dec-20,2020-12-12,LD,Lakshadweep,0,0,0,0,0
12-Dec-20,2020-12-12,MH,Maharashtra,4259,3949,80,230,74639
12-Dec-20,2020-12-12,ML,Meghalaya,98,50,1,47,732
12-Dec-20,2020-12-12,MN,Manipur,177,116,2,59,3057
12-Dec-20,2020-12-12,MP,Madhya Pradesh,1282,1418,9,-145,12946
12-Dec-20,2020-12-12,MZ,Mizoram,17,16,0,1,181
12-Dec-20,2020-12-12,NL,Nagaland,42,64,0,-22,701
12-Dec-20,2020-12-12,OR,Odisha,335,405,4,-74,2826
12-Dec-20,2020-12-12,PB,Punjab,480,654,21,-195,7091
12-Dec-20,2020-12-12,PY,Puducherry,38,59,0,-21,348
12-Dec-20,2020-12-12,RJ,Rajasthan,1307,2193,14,-900,16821
12-Dec-20,2020-12-12,SK,Sikkim,26,24,0,2,471
12-Dec-20,2020-12-12,TG,Telangana,635,565,4,66,7160
12-Dec-20,2020-12-12,TN,Tamil Nadu,1218,1296,13,-91,10208
12-Dec-20,2020-12-12,TR,Tripura,18,35,1,-18,378
12-Dec-20,2020-12-12,UN,State Unassigned,0,0,0,0,0
12-Dec-20,2020-12-12,UP,Uttar Pradesh,1410,1761,31,-382,20091
12-Dec-20,2020-12-12,UT,Uttarakhand,728,435,10,283,7166
12-Dec-20,2020-12-12,WB,West Bengal,2710,2913,44,-247,23034
12-Dec-20,2020-12-12,_TT,Total,30354,33087,391,-3124,356892
13-Dec-20,2020-12-13,AN,Andaman and Nicobar Islands,13,8,0,5,89
13-Dec-20,2020-12-13,AP,Andhra Pradesh,506,613,5,-112,4966
13-Dec-20,2020-12-13,AR,Arunachal Pradesh,9,26,0,-17,252
13-Dec-20,2020-12-13,AS,Assam,73,117,2,-46,3377
13-Dec-20,2020-12-13,BR,Bihar,500,548,4,-52,5190
13-Dec-20,2020-12-13,CH,Chandigarh,66,114,1,-49,766
13-Dec-20,2020-12-13,CT,Chhattisgarh,1259,816,13,430,19070
13-Dec-20,2020-12-13,DL,Delhi,1984,2539,33,-588,16785
13-Dec-20,2020-12-13,DN,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,62
13-Dec-20,2020-12-13,GA,Goa,57,101,1,-45,1066
13-Dec-20,2020-12-13,GJ,Gujarat,1175,1347,11,-183,13197
13-Dec-20,2020-12-13,HP,Himachal Pradesh,424,740,8,-324,7295
13-Dec-20,2020-12-13,HR,Haryana,990,1426,7,-443,9876
13-Dec-20,2020-12-13,JH,Jharkhand,144,179,4,-39,1546
13-Dec-20,2020-12-13,JK,Jammu and Kashmir,382,505,6,-129,4702
13-Dec-20,2020-12-13,KA,Karnataka,1196,2036,5,-845,17420
13-Dec-20,2020-12-13,KL,Kerala,4698,5258,29,-589,59593
13-Dec-20,2020-12-13,LA,Ladakh,17,131,0,-114,652
13-Dec-20,2020-12-13,LD,Lakshadweep,0,0,0,0,0
13-Dec-20,2020-12-13,MH,Maharashtra,3717,3083,70,564,75203
13-Dec-20,2020-12-13,ML,Meghalaya,123,31,3,89,821
13-Dec-20,2020-12-13,MN,Manipur,119,102,0,17,3074
13-Dec-20,2020-12-13,MP,Madhya Pradesh,1181,1278,13,-110,12836
13-Dec-20,2020-12-13,MZ,Mizoram,11,8,0,3,184
13-Dec-20,2020-12-13,NL,Nagaland,33,7,0,26,727
13-Dec-20,2020-12-13,OR,Odisha,393,386,5,2,2828
13-Dec-20,2020-12-13,PB,Punjab,621,616,20,-15,7076
13-Dec-20,2020-12-13,PY,Puducherry,48,57,0,-9,339
13-Dec-20,2020-12-13,RJ,Rajasthan,1290,1468,14,-192,16629
13-Dec-20,2020-12-13,SK,Sikkim,22,30,0,-8,463
13-Dec-20,2020-12-13,TG,Telangana,573,609,4,-40,7120
13-Dec-20,2020-12-13,TN,Tamil Nadu,1195,1276,12,-93,10115
13-Dec-20,2020-12-13,TR,Tripura,23,25,1,-3,375
13-Dec-20,2020-12-13,UN,State Unassigned,0,0,0,0,0
13-Dec-20,2020-12-13,UP,Uttar Pradesh,1424,1770,16,-362,19729
13-Dec-20,2020-12-13,UT,Uttarakhand,490,396,4,90,7256
13-Dec-20,2020-12-13,WB,West Bengal,2580,2994,47,-461,22573
13-Dec-20,2020-12-13,_TT,Total,27336,30640,338,-3642,353250
14-Dec-20,2020-12-14,AN,Andaman and Nicobar Islands,16,8,0,8,97
14-Dec-20,2020-12-14,AP,Andhra Pradesh,305,541,2,-238,4728
14-Dec-20,2020-12-14,AR,Arunachal Pradesh,23,37,0,-14,238
14-Dec-20,2020-12-14,AS,Assam,146,125,1,20,3397
14-Dec-20,2020-12-14,BR,Bihar,425,635,4,-214,4976
14-Dec-20,2020-12-14,CH,Chandigarh,76,127,1,-52,714
14-Dec-20,2020-12-14,CT,Chhattisgarh,1615,1735,19,-139,18931
14-Dec-20,2020-12-14,DL,Delhi,1376,2854,60,-1538,15247
14-Dec-20,2020-12-14,DN,Dadra and Nagar Haveli and Daman and Diu,0,1,0,-1,61
14-Dec-20,2020-12-14,GA,Goa,112,147,1,-36,1030
14-Dec-20,2020-12-14,GJ,Gujarat,1120,1389,11,-280,12917
14-Dec-20,2020-12-14,HP,Himachal Pradesh,386,676,12,-302,6993
14-Dec-20,2020-12-14,HR,Haryana,993,1744,16,-767,9109
14-Dec-20,2020-12-14,JH,Jharkhand,212,201,1,10,1556
14-Dec-20,2020-12-14,JK,Jammu and Kashmir,246,387,3,-144,4558
14-Dec-20,2020-12-14,KA,Karnataka,830,2164,10,-1344,16076
14-Dec-20,2020-12-14,KL,Kerala,2707,4481,24,-1798,57795
14-Dec-20,2020-12-14,LA,Ladakh,11,46,0,-35,617
14-Dec-20,2020-12-14,LD,Lakshadweep,0,0,0,0,0
14-Dec-20,2020-12-14,MH,Maharashtra,2949,4610,60,-1721,73482
14-Dec-20,2020-12-14,ML,Meghalaya,75,50,2,23,844
14-Dec-20,2020-12-14,MN,Manipur,54,980,2,-928,2146
14-Dec-20,2020-12-14,MP,Madhya Pradesh,1058,1084,8,-34,12802
14-Dec-20,2020-12-14,MZ,Mizoram,5,25,0,-20,164
14-Dec-20,2020-12-14,NL,Nagaland,19,56,1,-38,689
14-Dec-20,2020-12-14,OR,Odisha,332,389,4,-61,2767
14-Dec-20,2020-12-14,PB,Punjab,459,633,21,-195,6881
14-Dec-20,2020-12-14,PY,Puducherry,21,50,1,-30,309
14-Dec-20,2020-12-14,RJ,Rajasthan,1250,1666,13,-429,16200
14-Dec-20,2020-12-14,SK,Sikkim,2,55,0,-53,410
14-Dec-20,2020-12-14,TG,Telangana,384,631,3,-250,6870
14-Dec-20,2020-12-14,TN,Tamil Nadu,1141,1203,14,-76,10039
14-Dec-20,2020-12-14,TR,Tripura,10,32,0,-22,353
14-Dec-20,2020-12-14,UN,State Unassigned,0,0,0,0,0
14-Dec-20,2020-12-14,UP,Uttar Pradesh,1172,1972,11,-811,18918
14-Dec-20,2020-12-14,UT,Uttarakhand,577,707,6,-136,7120
14-Dec-20,2020-12-14,WB,West Bengal,1834,2980,43,-1189,21384
14-Dec-20,2020-12-14,_TT,Total,21941,34421,354,-12834,340416
15-Dec-20,2020-12-15,AN,Andaman and Nicobar Islands,8,7,0,1,98
15-Dec-20,2020-12-15,AP,Andhra Pradesh,500,563,5,-68,4660
15-Dec-20,2020-12-15,AR,Arunachal Pradesh,17,21,0,-4,234
15-Dec-20,2020-12-15,AS,Assam,142,102,1,39,3436
15-Dec-20,2020-12-15,BR,Bihar,572,624,4,-56,4920
15-Dec-20,2020-12-15,CH,Chandigarh,62,139,2,-79,635
15-Dec-20,2020-12-15,CT,Chhattisgarh,1605,2880,19,-1294,17637
15-Dec-20,2020-12-15,DL,Delhi,1617,2343,41,-767,14480
15-Dec-20,2020-12-15,DN,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,61
15-Dec-20,2020-12-15,GA,Goa,92,124,3,-35,995
15-Dec-20,2020-12-15,GJ,Gujarat,1110,1236,11,-137,12780
15-Dec-20,2020-12-15,HP,Himachal Pradesh,435,577,11,-153,6840
15-Dec-20,2020-12-15,HR,Haryana,822,1680,18,-876,8233
15-Dec-20,2020-12-15,JH,Jharkhand,209,211,1,-3,1553
15-Dec-20,2020-12-15,JK,Jammu and Kashmir,346,460,10,-124,4434
15-Dec-20,2020-12-15,KA,Karnataka,1185,1594,11,-420,15656
15-Dec-20,2020-12-15,KL,Kerala,5218,5066,33,119,57914
15-Dec-20,2020-12-15,LA,Ladakh,51,40,0,11,628
15-Dec-20,2020-12-15,LD,Lakshadweep,0,0,0,0,0
15-Dec-20,2020-12-15,MH,Maharashtra,3442,4395,70,-1023,72459
15-Dec-20,2020-12-15,ML,Meghalaya,66,128,1,-63,781
15-Dec-20,2020-12-15,MN,Manipur,83,141,3,-61,2085
15-Dec-20,2020-12-15,MP,Madhya Pradesh,1073,1347,13,-287,12515
15-Dec-20,2020-12-15,MZ,Mizoram,9,24,0,-15,149
15-Dec-20,2020-12-15,NL,Nagaland,33,31,0,2,691
15-Dec-20,2020-12-15,OR,Odisha,300,392,4,-96,2671
15-Dec-20,2020-12-15,PB,Punjab,394,754,19,-379,6502
15-Dec-20,2020-12-15,PY,Puducherry,37,47,1,-11,298
15-Dec-20,2020-12-15,RJ,Rajasthan,1045,1722,13,-690,15510
15-Dec-20,2020-12-15,SK,Sikkim,25,33,1,-9,401
15-Dec-20,2020-12-15,TG,Telangana,491,596,3,-108,6762
15-Dec-20,2020-12-15,TN,Tamil Nadu,1132,1210,10,-88,9951
15-Dec-20,2020-12-15,TR,Tripura,9,25,0,-16,337
15-Dec-20,2020-12-15,UN,State Unassigned,0,0,0,0,0
15-Dec-20,2020-12-15,UP,Uttar Pradesh,1336,1852,20,-536,18382
15-Dec-20,2020-12-15,UT,Uttarakhand,496,524,11,-39,7081
15-Dec-20,2020-12-15,WB,West Bengal,2289,2965,45,-721,20663
15-Dec-20,2020-12-15,_TT,Total,26251,33853,384,-7986,332430
16-Dec-20,2020-12-16,AN,Andaman and Nicobar Islands,8,10,0,-2,96
16-Dec-20,2020-12-16,AP,Andhra Pradesh,478,715,3,-240,4420
16-Dec-20,2020-12-16,AR,Arunachal Pradesh,21,14,0,7,241
16-Dec-20,2020-12-16,AS,Assam,97,90,3,4,3440
16-Dec-20,2020-12-16,BR,Bihar,565,466,3,96,5016
16-Dec-20,2020-12-16,CH,Chandigarh,67,75,0,-8,627
16-Dec-20,2020-12-16,CT,Chhattisgarh,1661,1820,10,-169,17468
16-Dec-20,2020-12-16,DL,Delhi,1547,2734,32,-1219,13261
16-Dec-20,2020-12-16,DN,Dadra and Nagar Haveli and Daman and Diu,1,4,0,-3,58
16-Dec-20,2020-12-16,GA,Goa,91,104,3,-16,979
16-Dec-20,2020-12-16,GJ,Gujarat,1160,1384,10,-234,12546
16-Dec-20,2020-12-16,HP,Himachal Pradesh,484,1046,12,-574,6266
16-Dec-20,2020-12-16,HR,Haryana,807,1452,14,-659,7574
16-Dec-20,2020-12-16,JH,Jharkhand,190,180,3,7,1560
16-Dec-20,2020-12-16,JK,Jammu and Kashmir,332,415,5,-88,4346
16-Dec-20,2020-12-16,KA,Karnataka,1240,1403,6,-169,15487
16-Dec-20,2020-12-16,KL,Kerala,6185,5728,27,430,58344
16-Dec-20,2020-12-16,LA,Ladakh,21,110,0,-89,539
16-Dec-20,2020-12-16,LD,Lakshadweep,0,0,0,0,0
16-Dec-20,2020-12-16,MH,Maharashtra,-5914,3887,95,-9896,62563
16-Dec-20,2020-12-16,ML,Meghalaya,65,66,2,-3,778
16-Dec-20,2020-12-16,MN,Manipur,81,227,2,-148,1937
16-Dec-20,2020-12-16,MP,Madhya Pradesh,1079,1257,8,-186,12329
16-Dec-20,2020-12-16,MZ,Mizoram,31,13,0,18,167
16-Dec-20,2020-12-16,NL,Nagaland,26,23,1,2,693
16-Dec-20,2020-12-16,OR,Odisha,407,358,5,44,2715
16-Dec-20,2020-12-16,PB,Punjab,330,573,18,-261,6241
16-Dec-20,2020-12-16,PY,Puducherry,32,28,1,3,301
16-Dec-20,2020-12-16,RJ,Rajasthan,1247,2237,10,-1000,14510
16-Dec-20,2020-12-16,SK,Sikkim,33,19,2,12,413
16-Dec-20,2020-12-16,TG,Telangana,536,622,3,-89,6673
16-Dec-20,2020-12-16,TN,Tamil Nadu,1181,1240,12,-71,9880
16-Dec-20,2020-12-16,TR,Tripura,24,30,2,-8,329
16-Dec-20,2020-12-16,UN,State Unassigned,0,0,0,0,0
16-Dec-20,2020-12-16,UP,Uttar Pradesh,1199,1765,15,-581,17801
16-Dec-20,2020-12-16,UT,Uttarakhand,567,498,3,66,7147
16-Dec-20,2020-12-16,WB,West Bengal,2293,2767,46,-520,20143
16-Dec-20,2020-12-16,_TT,Total,18172,33360,356,-15544,316886
17-Dec-20,2020-12-17,AN,Andaman and Nicobar Islands,10,9,0,1,97
17-Dec-20,2020-12-17,AP,Andhra Pradesh,534,498,2,34,4454
17-Dec-20,2020-12-17,AR,Arunachal Pradesh,29,12,0,17,258
17-Dec-20,2020-12-17,AS,Assam,106,124,3,-21,3419
17-Dec-20,2020-12-17,BR,Bihar,588,495,5,88,5104
17-Dec-20,2020-12-17,CH,Chandigarh,62,105,0,-43,584
17-Dec-20,2020-12-17,CT,Chhattisgarh,1584,1634,11,-61,17407
17-Dec-20,2020-12-17,DL,Delhi,1363,2391,35,-1063,12198
17-Dec-20,2020-12-17,DN,Dadra and Nagar Haveli and Daman and Diu,1,2,0,-1,57
17-Dec-20,2020-12-17,GA,Goa,88,89,3,-4,975
17-Dec-20,2020-12-17,GJ,Gujarat,1115,1305,8,-198,12348
17-Dec-20,2020-12-17,HP,Himachal Pradesh,463,532,10,-79,6187
17-Dec-20,2020-12-17,HR,Haryana,714,1257,17,-560,7014
17-Dec-20,2020-12-17,JH,Jharkhand,211,164,3,44,1604
17-Dec-20,2020-12-17,JK,Jammu and Kashmir,385,395,9,-19,4327
17-Dec-20,2020-12-17,KA,Karnataka,1236,1497,10,-271,15216
17-Dec-20,2020-12-17,KL,Kerala,4969,4970,27,-28,58316
17-Dec-20,2020-12-17,LA,Ladakh,5,46,0,-41,498
17-Dec-20,2020-12-17,LD,Lakshadweep,0,0,0,0,0
17-Dec-20,2020-12-17,MH,Maharashtra,3880,4358,65,-543,62020
17-Dec-20,2020-12-17,ML,Meghalaya,69,70,0,-1,777
17-Dec-20,2020-12-17,MN,Manipur,81,143,3,-65,1872
17-Dec-20,2020-12-17,MP,Madhya Pradesh,1161,1326,9,-174,12155
17-Dec-20,2020-12-17,MZ,Mizoram,5,16,0,-11,156
17-Dec-20,2020-12-17,NL,Nagaland,33,78,3,-48,645
17-Dec-20,2020-12-17,OR,Odisha,351,376,5,-30,2685
17-Dec-20,2020-12-17,PB,Punjab,448,629,15,-196,6045
17-Dec-20,2020-12-17,PY,Puducherry,40,32,0,8,309
17-Dec-20,2020-12-17,RJ,Rajasthan,1122,1974,11,-863,13647
17-Dec-20,2020-12-17,SK,Sikkim,8,19,1,-12,401
17-Dec-20,2020-12-17,TG,Telangana,509,517,3,-11,6662
17-Dec-20,2020-12-17,TN,Tamil Nadu,1174,1214,11,-51,9829
17-Dec-20,2020-12-17,TR,Tripura,17,32,0,-15,314
17-Dec-20,2020-12-17,UN,State Unassigned,0,0,0,0,0
17-Dec-20,2020-12-17,UP,Uttar Pradesh,1528,1159,20,349,18150
17-Dec-20,2020-12-17,UT,Uttarakhand,620,676,9,-65,7082
17-Dec-20,2020-12-17,WB,West Bengal,2245,2747,44,-546,19597
17-Dec-20,2020-12-17,_TT,Total,26754,30891,342,-4479,312407
18-Dec-20,2020-12-18,AN,Andaman and Nicobar Islands,9,5,0,4,101
18-Dec-20,2020-12-18,AP,Andhra Pradesh,458,534,1,-77,4377
18-Dec-20,2020-12-18,AR,Arunachal Pradesh,8,32,0,-24,234
18-Dec-20,2020-12-18,AS,Assam,102,85,1,16,3435
18-Dec-20,2020-12-18,BR,Bihar,535,581,4,-50,5054
18-Dec-20,2020-12-18,CH,Chandigarh,74,122,1,-49,535
18-Dec-20,2020-12-18,CT,Chhattisgarh,1413,1325,7,81,17488
18-Dec-20,2020-12-18,DL,Delhi,1418,2160,37,-779,11419
18-Dec-20,2020-12-18,DN,Dadra and Nagar Haveli and Daman and Diu,1,6,0,-5,52
18-Dec-20,2020-12-18,GA,Goa,104,116,2,-14,961
18-Dec-20,2020-12-18,GJ,Gujarat,1075,1155,9,-89,12259
18-Dec-20,2020-12-18,HP,Himachal Pradesh,482,639,9,-166,6021
18-Dec-20,2020-12-18,HR,Haryana,749,1164,21,-436,6578
18-Dec-20,2020-12-18,JH,Jharkhand,274,195,1,78,1682
18-Dec-20,2020-12-18,JK,Jammu and Kashmir,388,464,7,-83,4244
18-Dec-20,2020-12-18,KA,Karnataka,1222,1039,8,175,15391
18-Dec-20,2020-12-18,KL,Kerala,5456,4701,23,732,59048
18-Dec-20,2020-12-18,LA,Ladakh,9,32,1,-24,474
18-Dec-20,2020-12-18,LD,Lakshadweep,0,0,0,0,0
18-Dec-20,2020-12-18,MH,Maharashtra,3994,4467,75,-548,61472
18-Dec-20,2020-12-18,ML,Meghalaya,48,148,0,-100,677
18-Dec-20,2020-12-18,MN,Manipur,86,121,2,-37,1835
18-Dec-20,2020-12-18,MP,Madhya Pradesh,1181,1450,11,-280,11875
18-Dec-20,2020-12-18,MZ,Mizoram,9,18,0,-9,147
18-Dec-20,2020-12-18,NL,Nagaland,12,5,0,7,652
18-Dec-20,2020-12-18,OR,Odisha,358,363,4,-9,2676
18-Dec-20,2020-12-18,PB,Punjab,439,483,20,-64,5981
18-Dec-20,2020-12-18,PY,Puducherry,48,38,1,9,318
18-Dec-20,2020-12-18,RJ,Rajasthan,1076,1655,10,-589,13058
18-Dec-20,2020-12-18,SK,Sikkim,33,22,1,10,411
18-Dec-20,2020-12-18,TG,Telangana,551,682,1,-132,6530
18-Dec-20,2020-12-18,TN,Tamil Nadu,1134,1170,12,-48,9781
18-Dec-20,2020-12-18,TR,Tripura,21,42,0,-21,293
18-Dec-20,2020-12-18,UN,State Unassigned,0,0,0,0,0
18-Dec-20,2020-12-18,UP,Uttar Pradesh,1405,1584,16,-195,17955
18-Dec-20,2020-12-18,UT,Uttarakhand,580,547,15,18,7100
18-Dec-20,2020-12-18,WB,West Bengal,2239,2729,42,-532,19065
18-Dec-20,2020-12-18,_TT,Total,26991,29879,342,-3230,309177
19-Dec-20,2020-12-19,AN,Andaman and Nicobar Islands,6,7,0,-1,100
19-Dec-20,2020-12-19,AP,Andhra Pradesh,479,497,4,-22,4355
19-Dec-20,2020-12-19,AR,Arunachal Pradesh,18,11,0,7,241
19-Dec-20,2020-12-19,AS,Assam,96,108,1,-13,3422
19-Dec-20,2020-12-19,BR,Bihar,712,793,6,-87,4967
19-Dec-20,2020-12-19,CH,Chandigarh,65,105,1,-41,494
19-Dec-20,2020-12-19,CT,Chhattisgarh,1368,1807,9,-448,17040
19-Dec-20,2020-12-19,DL,Delhi,1139,2168,32,-1061,10358
19-Dec-20,2020-12-19,DN,Dadra and Nagar Haveli and Daman and Diu,1,2,0,-1,51
19-Dec-20,2020-12-19,GA,Goa,127,110,0,17,978
19-Dec-20,2020-12-19,GJ,Gujarat,1026,1252,7,-233,12026
19-Dec-20,2020-12-19,HP,Himachal Pradesh,385,390,3,-8,6013
19-Dec-20,2020-12-19,HR,Haryana,590,1075,13,-498,6080
19-Dec-20,2020-12-19,JH,Jharkhand,247,234,2,11,1693
19-Dec-20,2020-12-19,JK,Jammu and Kashmir,301,465,4,-168,4076
19-Dec-20,2020-12-19,KA,Karnataka,1152,2147,15,-1010,14381
19-Dec-20,2020-12-19,KL,Kerala,6293,4749,29,1515,60563
19-Dec-20,2020-12-19,LA,Ladakh,18,68,0,-50,424
19-Dec-20,2020-12-19,LD,Lakshadweep,0,0,0,0,0
19-Dec-20,2020-12-19,MH,Maharashtra,3940,3119,74,747,62219
19-Dec-20,2020-12-19,ML,Meghalaya,32,61,0,-29,648
19-Dec-20,2020-12-19,MN,Manipur,58,141,2,-85,1750
19-Dec-20,2020-12-19,MP,Madhya Pradesh,1085,1410,15,-340,11535
19-Dec-20,2020-12-19,MZ,Mizoram,16,17,0,-1,146
19-Dec-20,2020-12-19,NL,Nagaland,9,25,0,-16,636
19-Dec-20,2020-12-19,OR,Odisha,356,362,3,-9,2667
19-Dec-20,2020-12-19,PB,Punjab,435,560,19,-144,5837
19-Dec-20,2020-12-19,PY,Puducherry,45,21,1,23,341
19-Dec-20,2020-12-19,RJ,Rajasthan,989,1259,9,-279,12779
19-Dec-20,2020-12-19,SK,Sikkim,122,25,0,97,508
19-Dec-20,2020-12-19,TG,Telangana,627,721,4,-98,6432
19-Dec-20,2020-12-19,TN,Tamil Nadu,1127,1202,14,-89,9692
19-Dec-20,2020-12-19,TR,Tripura,26,30,0,-4,289
19-Dec-20,2020-12-19,UN,State Unassigned,0,0,0,0,0
19-Dec-20,2020-12-19,UP,Uttar Pradesh,1205,1544,23,-362,17593
19-Dec-20,2020-12-19,UT,Uttarakhand,584,556,9,19,7119
19-Dec-20,2020-12-19,WB,West Bengal,2155,2717,43,-605,18460
19-Dec-20,2020-12-19,_TT,Total,26834,29758,342,-3266,305911
20-Dec-20,2020-12-20,AN,Andaman and Nicobar Islands,6,13,0,-7,93
20-Dec-20,2020-12-20,AP,Andhra Pradesh,438,589,2,-153,4202
20-Dec-20,2020-12-20,AR,Arunachal Pradesh,1,17,0,-16,225
20-Dec-20,2020-12-20,AS,Assam,63,64,5,-6,3416
20-Dec-20,2020-12-20,BR,Bihar,599,584,5,10,4977
20-Dec-20,2020-12-20,CH,Chandigarh,29,84,2,-57,437
20-Dec-20,2020-12-20,CT,Chhattisgarh,953,1426,9,-482,16558
20-Dec-20,2020-12-20,DL,Delhi,1091,1275,26,-210,10148
20-Dec-20,2020-12-20,DN,Dadra and Nagar Haveli and Daman and Diu,0,1,0,-1,50
20-Dec-20,2020-12-20,GA,Goa,88,91,3,-6,972
20-Dec-20,2020-12-20,GJ,Gujarat,1010,1190,7,-187,11839
20-Dec-20,2020-12-20,HP,Himachal Pradesh,319,1083,6,-770,5243
20-Dec-20,2020-12-20,HR,Haryana,577,763,5,-191,5889
20-Dec-20,2020-12-20,JH,Jharkhand,172,182,0,-10,1683
20-Dec-20,2020-12-20,JK,Jammu and Kashmir,257,475,4,-222,3854
20-Dec-20,2020-12-20,KA,Karnataka,1194,1062,5,127,14508
20-Dec-20,2020-12-20,KL,Kerala,5711,4471,30,1210,61773
20-Dec-20,2020-12-20,LA,Ladakh,9,78,0,-69,355
20-Dec-20,2020-12-20,LD,Lakshadweep,0,0,0,0,0
20-Dec-20,2020-12-20,MH,Maharashtra,3811,2064,98,1649,63868
20-Dec-20,2020-12-20,ML,Meghalaya,32,89,1,-58,590
20-Dec-20,2020-12-20,MN,Manipur,48,134,1,-87,1663
20-Dec-20,2020-12-20,MP,Madhya Pradesh,1069,1274,13,-218,11317
20-Dec-20,2020-12-20,MZ,Mizoram,12,6,0,6,152
20-Dec-20,2020-12-20,NL,Nagaland,1,43,0,-42,594
20-Dec-20,2020-12-20,OR,Odisha,372,338,4,30,2697
20-Dec-20,2020-12-20,PB,Punjab,337,544,12,-219,5618
20-Dec-20,2020-12-20,PY,Puducherry,33,25,2,6,347
20-Dec-20,2020-12-20,RJ,Rajasthan,978,1326,9,-357,12422
20-Dec-20,2020-12-20,SK,Sikkim,12,38,1,-27,481
20-Dec-20,2020-12-20,TG,Telangana,592,643,3,-54,6378
20-Dec-20,2020-12-20,TN,Tamil Nadu,1114,1198,15,-99,9593
20-Dec-20,2020-12-20,TR,Tripura,22,31,0,-9,280
20-Dec-20,2020-12-20,UN,State Unassigned,0,0,0,0,0
20-Dec-20,2020-12-20,UP,Uttar Pradesh,1230,1559,19,-348,17245
20-Dec-20,2020-12-20,UT,Uttarakhand,464,347,5,112,7231
20-Dec-20,2020-12-20,WB,West Bengal,1978,2627,40,-689,17771
20-Dec-20,2020-12-20,_TT,Total,24622,25734,332,-1444,304467
21-Dec-20,2020-12-21,AN,Andaman and Nicobar Islands,7,8,1,-2,91
21-Dec-20,2020-12-21,AP,Andhra Pradesh,214,422,2,-210,3992
21-Dec-20,2020-12-21,AR,Arunachal Pradesh,22,19,1,2,227
21-Dec-20,2020-12-21,AS,Assam,101,93,3,5,3421
21-Dec-20,2020-12-21,BR,Bihar,287,443,6,-162,4815
21-Dec-20,2020-12-21,CH,Chandigarh,55,101,2,-48,389
21-Dec-20,2020-12-21,CT,Chhattisgarh,1258,1738,18,-498,16060
21-Dec-20,2020-12-21,DL,Delhi,803,1669,27,-893,9255
21-Dec-20,2020-12-21,DN,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,50
21-Dec-20,2020-12-21,GA,Goa,79,108,2,-31,941
21-Dec-20,2020-12-21,GJ,Gujarat,960,1268,7,-315,11524
21-Dec-20,2020-12-21,HP,Himachal Pradesh,294,596,9,-311,4932
21-Dec-20,2020-12-21,HR,Haryana,553,905,11,-363,5526
21-Dec-20,2020-12-21,JH,Jharkhand,173,205,1,-33,1650
21-Dec-20,2020-12-21,JK,Jammu and Kashmir,232,458,3,-229,3625
21-Dec-20,2020-12-21,KA,Karnataka,772,1261,7,-496,14012
21-Dec-20,2020-12-21,KL,Kerala,3423,4494,27,-1098,60675
21-Dec-20,2020-12-21,LA,Ladakh,7,52,1,-46,309
21-Dec-20,2020-12-21,LD,Lakshadweep,0,0,0,0,0
21-Dec-20,2020-12-21,MH,Maharashtra,2834,6053,55,-3274,60594
21-Dec-20,2020-12-21,ML,Meghalaya,5,72,0,-67,523
21-Dec-20,2020-12-21,MN,Manipur,38,133,0,-95,1568
21-Dec-20,2020-12-21,MP,Madhya Pradesh,1035,1290,9,-264,11053
21-Dec-20,2020-12-21,MZ,Mizoram,2,10,0,-8,144
21-Dec-20,2020-12-21,NL,Nagaland,16,50,0,-34,560
21-Dec-20,2020-12-21,OR,Odisha,363,309,3,51,2748
21-Dec-20,2020-12-21,PB,Punjab,336,535,11,-210,5408
21-Dec-20,2020-12-21,PY,Puducherry,14,26,1,-13,334
21-Dec-20,2020-12-21,RJ,Rajasthan,913,1365,9,-461,11961
21-Dec-20,2020-12-21,SK,Sikkim,3,17,0,-14,467
21-Dec-20,2020-12-21,TG,Telangana,316,612,2,-298,6080
21-Dec-20,2020-12-21,TN,Tamil Nadu,1071,1157,12,-98,9495
21-Dec-20,2020-12-21,TR,Tripura,8,29,2,-23,257
21-Dec-20,2020-12-21,UN,State Unassigned,0,0,0,0,0
21-Dec-20,2020-12-21,UP,Uttar Pradesh,990,1397,16,-423,16822
21-Dec-20,2020-12-21,UT,Uttarakhand,448,1013,13,-578,6653
21-Dec-20,2020-12-21,WB,West Bengal,1515,2342,41,-868,16903
21-Dec-20,2020-12-21,_TT,Total,19147,30250,302,-11405,293062
22-Dec-20,2020-12-22,AN,Andaman and Nicobar Islands,5,9,0,-4,87
